"","type","id","subjectId","date","duration","room","reasonsString","category","score","reasonsList","timestamp"
1784,"feeback","-5324150283948377583","Programación Concurrente y Avanzada","2022-04-25 23:54:27.891593+00:00",2,"1001","Demasiado ruido","El ambiente ha sido bueno",1,"['Demasiado ruido']",1650930867.891593
1785,"feeback","-5325509508604379495","Inteligencia Artificial","2022-04-30 23:54:34.564060+00:00",2,"1001","Enérgico/a","Mi estado físico ha sido bueno",5,"['Enérgico/a']",1651362874.56406
1786,"feeback","-5325509508604379495","Inteligencia Artificial","2022-04-30 23:54:34.564060+00:00",2,"1001","Motivado/a","Mi estado anímico ha sido bueno",5,"['Motivado/a']",1651362874.56406
1787,"feeback","-5325509508604379495","Inteligencia Artificial","2022-04-30 23:54:34.564060+00:00",2,"1001","Muy práctico","El temario impartido ha sido bueno",5,"['Muy práctico']",1651362874.56406
1788,"feeback","-5325509508604379495","Inteligencia Artificial","2022-04-30 23:54:34.564060+00:00",2,"1001","Buena organización","La mayor del docente ha sido buena",3,"['Buena organización']",1651362874.56406
1789,"feeback","-5325509508604379495","Inteligencia Artificial","2022-04-30 23:54:34.564060+00:00",2,"1001","Iluminación correcta","El ambiente ha sido bueno",4,"['Iluminación correcta']",1651362874.56406
1790,"feeback","-5328769741517451425","Inteligencia Artificial","2022-05-03 23:54:44.252665+00:00",2,"3301","Agotado/a","Mi estado físico ha sido bueno",1,"['Agotado/a']",1651622084.252665
1791,"feeback","-5328769741517451425","Inteligencia Artificial","2022-05-03 23:54:44.252665+00:00",2,"3301","Con ansiedad","Mi estado anímico ha sido bueno",3,"['Con ansiedad']",1651622084.252665
1792,"feeback","-5328769741517451425","Inteligencia Artificial","2022-05-03 23:54:44.252665+00:00",2,"3301","Interesante","El temario impartido ha sido bueno",5,"['Interesante']",1651622084.252665
1793,"feeback","-5328769741517451425","Inteligencia Artificial","2022-05-03 23:54:44.252665+00:00",2,"3301","Explicaciones aburridas","La mayor del docente ha sido buena",2,"['Explicaciones aburridas']",1651622084.252665
1794,"feeback","-5328769741517451425","Inteligencia Artificial","2022-05-03 23:54:44.252665+00:00",2,"3301","Demasiado ruido","El ambiente ha sido bueno",1,"['Demasiado ruido']",1651622084.252665
1795,"feeback","-533094993680928707","Aspectos Legales y Profesionales","2022-04-27 23:54:26.488217+00:00",2,"3203","Con dolor de cabeza","Mi estado físico ha sido bueno",2,"['Con dolor de cabeza']",1651103666.488217
1796,"feeback","-533094993680928707","Aspectos Legales y Profesionales","2022-04-27 23:54:26.488217+00:00",2,"3203","Aburrido/a","Mi estado anímico ha sido bueno",1,"['Aburrido/a']",1651103666.488217
1797,"feeback","-533094993680928707","Aspectos Legales y Profesionales","2022-04-27 23:54:26.488217+00:00",2,"3203","Poco práctico","El temario impartido ha sido bueno",3,"['Poco práctico']",1651103666.488217
1798,"feeback","-533094993680928707","Aspectos Legales y Profesionales","2022-04-27 23:54:26.488217+00:00",2,"3203","Dinamismo","La mayor del docente ha sido buena",5,"['Dinamismo']",1651103666.488217
1799,"feeback","-533094993680928707","Aspectos Legales y Profesionales","2022-04-27 23:54:26.488217+00:00",2,"3203","Iluminación correcta","El ambiente ha sido bueno",5,"['Iluminación correcta']",1651103666.488217
1800,"feeback","-5345059258014915283","Seguridad de Sistemas y Redes","2022-05-03 23:54:44.252665+00:00",2,"CIC-4","Con dolor de espalda","Mi estado físico ha sido bueno",2,"['Con dolor de espalda']",1651622084.252665
1801,"feeback","-5345059258014915283","Seguridad de Sistemas y Redes","2022-05-03 23:54:44.252665+00:00",2,"CIC-4","Aburrido/a","Mi estado anímico ha sido bueno",2,"['Aburrido/a']",1651622084.252665
1802,"feeback","-5345059258014915283","Seguridad de Sistemas y Redes","2022-05-03 23:54:44.252665+00:00",2,"CIC-4","Interesante","El temario impartido ha sido bueno",4,"['Interesante']",1651622084.252665
1803,"feeback","-5345059258014915283","Seguridad de Sistemas y Redes","2022-05-03 23:54:44.252665+00:00",2,"CIC-4","Poca creatividad","La mayor del docente ha sido buena",1,"['Poca creatividad']",1651622084.252665
1804,"feeback","-5345059258014915283","Seguridad de Sistemas y Redes","2022-05-03 23:54:44.252665+00:00",2,"CIC-4","Poca luz","El ambiente ha sido bueno",1,"['Poca luz']",1651622084.252665
1805,"feeback","-5349002799320534558","Sistemas Distribuidos","2021-09-06 17:41:58.106767+00:00",2,"3203","Enérgico/a","Mi estado físico ha sido bueno",4,"['Enérgico/a']",1630950118.106767
1806,"feeback","-5349002799320534558","Sistemas Distribuidos","2021-09-06 17:41:58.106767+00:00",2,"3203","Normal","Mi estado anímico ha sido bueno",3,"['Normal']",1630950118.106767
1807,"feeback","-5349002799320534558","Sistemas Distribuidos","2021-09-06 17:41:58.106767+00:00",2,"3203","Poco práctico","El temario impartido ha sido bueno",2,"['Poco práctico']",1630950118.106767
1808,"feeback","-5349002799320534558","Sistemas Distribuidos","2021-09-06 17:41:58.106767+00:00",2,"3203","Dinamismo","La mayor del docente ha sido buena",4,"['Dinamismo']",1630950118.106767
1809,"feeback","-5349002799320534558","Sistemas Distribuidos","2021-09-06 17:41:58.106767+00:00",2,"3203","Demasiado ruido","El ambiente ha sido bueno",3,"['Demasiado ruido']",1630950118.106767
1810,"feeback","-5352598591262396553","Inteligencia Artificial","2021-09-24 17:42:01.686147+00:00",2,"3104","Enérgico/a","Mi estado físico ha sido bueno",4,"['Enérgico/a']",1632505321.686147
1811,"feeback","-5352598591262396553","Inteligencia Artificial","2021-09-24 17:42:01.686147+00:00",2,"3104","Estresado/a","Mi estado anímico ha sido bueno",2,"['Estresado/a']",1632505321.686147
1812,"feeback","-5352598591262396553","Inteligencia Artificial","2021-09-24 17:42:01.686147+00:00",2,"3104","Temario denso","El temario impartido ha sido bueno",3,"['Temario denso']",1632505321.686147
1813,"feeback","-5352598591262396553","Inteligencia Artificial","2021-09-24 17:42:01.686147+00:00",2,"3104","Dinamismo","La mayor del docente ha sido buena",3,"['Dinamismo']",1632505321.686147
1814,"feeback","-5352598591262396553","Inteligencia Artificial","2021-09-24 17:42:01.686147+00:00",2,"3104","Demasiado calor","El ambiente ha sido bueno",2,"['Demasiado calor']",1632505321.686147
1815,"feeback","-5367107604387028870","Sistemas Empotrados","2022-04-30 23:55:18.389538+00:00",2,"3302","Con dolor de cabeza","Mi estado físico ha sido bueno",2,"['Con dolor de cabeza']",1651362918.389538
1816,"feeback","-5367107604387028870","Sistemas Empotrados","2022-04-30 23:55:18.389538+00:00",2,"3302","Cansado/a","Mi estado anímico ha sido bueno",3,"['Cansado/a']",1651362918.389538
1817,"feeback","-5367107604387028870","Sistemas Empotrados","2022-04-30 23:55:18.389538+00:00",2,"3302","Material adecuado","El temario impartido ha sido bueno",5,"['Material adecuado']",1651362918.389538
1818,"feeback","-5367107604387028870","Sistemas Empotrados","2022-04-30 23:55:18.389538+00:00",2,"3302","Buena organización","La mayor del docente ha sido buena",5,"['Buena organización']",1651362918.389538
1819,"feeback","-5367107604387028870","Sistemas Empotrados","2022-04-30 23:55:18.389538+00:00",2,"3302","Ambiente agradable","El ambiente ha sido bueno",5,"['Ambiente agradable']",1651362918.389538
1820,"feeback","-5402869649795698743","Sistemas Distribuidos","2022-05-12 23:55:30.167184+00:00",2,"3301","Con dolor de cuello","Mi estado físico ha sido bueno",2,"['Con dolor de cuello']",1652399730.167184
1821,"feeback","-5402869649795698743","Sistemas Distribuidos","2022-05-12 23:55:30.167184+00:00",2,"3301","Eufórico/a","Mi estado anímico ha sido bueno",5,"['Eufórico/a']",1652399730.167184
1822,"feeback","-5402869649795698743","Sistemas Distribuidos","2022-05-12 23:55:30.167184+00:00",2,"3301","Interesante","El temario impartido ha sido bueno",3,"['Interesante']",1652399730.167184
1823,"feeback","-5402869649795698743","Sistemas Distribuidos","2022-05-12 23:55:30.167184+00:00",2,"3301","Buena organización","La mayor del docente ha sido buena",3,"['Buena organización']",1652399730.167184
1824,"feeback","-5402869649795698743","Sistemas Distribuidos","2022-05-12 23:55:30.167184+00:00",2,"3301","Temperatura perfecta","El ambiente ha sido bueno",4,"['Temperatura perfecta']",1652399730.167184
1825,"feeback","-5420449769155783134","Aspectos Legales y Profesionales","2022-04-29 23:54:31.336129+00:00",2,"1001","Con hambre o sed","Mi estado físico ha sido bueno",2,"['Con hambre o sed']",1651276471.336129
1826,"feeback","-5420449769155783134","Aspectos Legales y Profesionales","2022-04-29 23:54:31.336129+00:00",2,"1001","Con ansiedad","Mi estado anímico ha sido bueno",2,"['Con ansiedad']",1651276471.336129
1827,"feeback","-5420449769155783134","Aspectos Legales y Profesionales","2022-04-29 23:54:31.336129+00:00",2,"1001","Poco práctico","El temario impartido ha sido bueno",2,"['Poco práctico']",1651276471.336129
1828,"feeback","-5420449769155783134","Aspectos Legales y Profesionales","2022-04-29 23:54:31.336129+00:00",2,"1001","Buena actitud","La mayor del docente ha sido buena",4,"['Buena actitud']",1651276471.336129
1829,"feeback","-5420449769155783134","Aspectos Legales y Profesionales","2022-04-29 23:54:31.336129+00:00",2,"1001","Demasiado frío","El ambiente ha sido bueno",1,"['Demasiado frío']",1651276471.336129
1830,"feeback","-5424456840789104083","Sistemas de Tiempo Real","2022-05-12 23:54:35.760253+00:00",2,"3203","Con dolor de cabeza","Mi estado físico ha sido bueno",3,"['Con dolor de cabeza']",1652399675.760253
1831,"feeback","-5424456840789104083","Sistemas de Tiempo Real","2022-05-12 23:54:35.760253+00:00",2,"3203","Agobiado/a","Mi estado anímico ha sido bueno",1,"['Agobiado/a']",1652399675.760253
1832,"feeback","-5424456840789104083","Sistemas de Tiempo Real","2022-05-12 23:54:35.760253+00:00",2,"3203","Poco práctico","El temario impartido ha sido bueno",2,"['Poco práctico']",1652399675.760253
1833,"feeback","-5424456840789104083","Sistemas de Tiempo Real","2022-05-12 23:54:35.760253+00:00",2,"3203","Creatividad","La mayor del docente ha sido buena",4,"['Creatividad']",1652399675.760253
1834,"feeback","-5424456840789104083","Sistemas de Tiempo Real","2022-05-12 23:54:35.760253+00:00",2,"3203","Demasiado ruido","El ambiente ha sido bueno",3,"['Demasiado ruido']",1652399675.760253
1835,"feeback","-5425394061093760600","Programación Concurrente y Avanzada","2022-05-03 23:55:38.026646+00:00",2,"1001","Enfermo/a","Mi estado físico ha sido bueno",1,"['Enfermo/a']",1651622138.026646
1836,"feeback","-5425394061093760600","Programación Concurrente y Avanzada","2022-05-03 23:55:38.026646+00:00",2,"1001","Contento/a","Mi estado anímico ha sido bueno",5,"['Contento/a']",1651622138.026646
1837,"feeback","-5425394061093760600","Programación Concurrente y Avanzada","2022-05-03 23:55:38.026646+00:00",2,"1001","Material adecuado","El temario impartido ha sido bueno",5,"['Material adecuado']",1651622138.026646
1838,"feeback","-5425394061093760600","Programación Concurrente y Avanzada","2022-05-03 23:55:38.026646+00:00",2,"1001","Poca creatividad","La mayor del docente ha sido buena",1,"['Poca creatividad']",1651622138.026646
1839,"feeback","-5425394061093760600","Programación Concurrente y Avanzada","2022-05-03 23:55:38.026646+00:00",2,"1001","Ambiente denso","El ambiente ha sido bueno",2,"['Ambiente denso']",1651622138.026646
1840,"feeback","-5428992683544466814","Programación de Hardware Reconfigurable","2022-05-12 23:55:30.167184+00:00",2,"1001","Enfermo/a","Mi estado físico ha sido bueno",3,"['Enfermo/a']",1652399730.167184
1841,"feeback","-5428992683544466814","Programación de Hardware Reconfigurable","2022-05-12 23:55:30.167184+00:00",2,"1001","Eufórico/a","Mi estado anímico ha sido bueno",4,"['Eufórico/a']",1652399730.167184
1842,"feeback","-5428992683544466814","Programación de Hardware Reconfigurable","2022-05-12 23:55:30.167184+00:00",2,"1001","Interesante","El temario impartido ha sido bueno",4,"['Interesante']",1652399730.167184
1843,"feeback","-5428992683544466814","Programación de Hardware Reconfigurable","2022-05-12 23:55:30.167184+00:00",2,"1001","Explicaciones entretenidas","La mayor del docente ha sido buena",3,"['Explicaciones entretenidas']",1652399730.167184
1844,"feeback","-5428992683544466814","Programación de Hardware Reconfigurable","2022-05-12 23:55:30.167184+00:00",2,"1001","Sin ruido","El ambiente ha sido bueno",4,"['Sin ruido']",1652399730.167184
1845,"feeback","-5445946942631621694","Programación Concurrente y Avanzada","2022-05-03 23:54:44.252665+00:00",2,"3203","Con dolor de cuello","Mi estado físico ha sido bueno",1,"['Con dolor de cuello']",1651622084.252665
1846,"feeback","-5445946942631621694","Programación Concurrente y Avanzada","2022-05-03 23:54:44.252665+00:00",2,"3203","Aburrido/a","Mi estado anímico ha sido bueno",1,"['Aburrido/a']",1651622084.252665
1847,"feeback","-5445946942631621694","Programación Concurrente y Avanzada","2022-05-03 23:54:44.252665+00:00",2,"3203","Repetitivo","El temario impartido ha sido bueno",1,"['Repetitivo']",1651622084.252665
1848,"feeback","-5445946942631621694","Programación Concurrente y Avanzada","2022-05-03 23:54:44.252665+00:00",2,"3203","Paciencia","La mayor del docente ha sido buena",5,"['Paciencia']",1651622084.252665
1849,"feeback","-5445946942631621694","Programación Concurrente y Avanzada","2022-05-03 23:54:44.252665+00:00",2,"3203","Ambiente denso","El ambiente ha sido bueno",2,"['Ambiente denso']",1651622084.252665
1850,"feeback","-5457541364058010872","Seguridad de Sistemas y Redes","2021-09-06 17:41:58.106767+00:00",2,"3302","Agotado/a","Mi estado físico ha sido bueno",1,"['Agotado/a']",1630950118.106767
1851,"feeback","-5457541364058010872","Seguridad de Sistemas y Redes","2021-09-06 17:41:58.106767+00:00",2,"3302","Con ansiedad","Mi estado anímico ha sido bueno",3,"['Con ansiedad']",1630950118.106767
1852,"feeback","-5457541364058010872","Seguridad de Sistemas y Redes","2021-09-06 17:41:58.106767+00:00",2,"3302","Material limitado","El temario impartido ha sido bueno",2,"['Material limitado']",1630950118.106767
1853,"feeback","-5457541364058010872","Seguridad de Sistemas y Redes","2021-09-06 17:41:58.106767+00:00",2,"3302","Poca paciencia","La mayor del docente ha sido buena",1,"['Poca paciencia']",1630950118.106767
1854,"feeback","-5457541364058010872","Seguridad de Sistemas y Redes","2021-09-06 17:41:58.106767+00:00",2,"3302","Ambiente agradable","El ambiente ha sido bueno",4,"['Ambiente agradable']",1630950118.106767
1855,"feeback","-5476545170726206399","Aspectos Éticos y Sociales","2022-05-02 23:54:39.233181+00:00",2,"3302","Con dolor de cabeza","Mi estado físico ha sido bueno",2,"['Con dolor de cabeza']",1651535679.233181
1856,"feeback","-5476545170726206399","Aspectos Éticos y Sociales","2022-05-02 23:54:39.233181+00:00",2,"3302","Con ansiedad","Mi estado anímico ha sido bueno",1,"['Con ansiedad']",1651535679.233181
1857,"feeback","-5476545170726206399","Aspectos Éticos y Sociales","2022-05-02 23:54:39.233181+00:00",2,"3302","Material adecuado","El temario impartido ha sido bueno",5,"['Material adecuado']",1651535679.233181
1858,"feeback","-5476545170726206399","Aspectos Éticos y Sociales","2022-05-02 23:54:39.233181+00:00",2,"3302","Dinamismo","La mayor del docente ha sido buena",3,"['Dinamismo']",1651535679.233181
1859,"feeback","-5476545170726206399","Aspectos Éticos y Sociales","2022-05-02 23:54:39.233181+00:00",2,"3302","Ambiente agradable","El ambiente ha sido bueno",5,"['Ambiente agradable']",1651535679.233181
1860,"feeback","-5479933711647398411","Sistemas de Tiempo Real","2022-05-11 23:54:43.258242+00:00",2,"1001","Normal","Mi estado físico ha sido bueno",5,"['Normal']",1652313283.258242
1861,"feeback","-5479933711647398411","Sistemas de Tiempo Real","2022-05-11 23:54:43.258242+00:00",2,"1001","Eufórico/a","Mi estado anímico ha sido bueno",5,"['Eufórico/a']",1652313283.258242
1862,"feeback","-5479933711647398411","Sistemas de Tiempo Real","2022-05-11 23:54:43.258242+00:00",2,"1001","Poco práctico","El temario impartido ha sido bueno",2,"['Poco práctico']",1652313283.258242
1863,"feeback","-5479933711647398411","Sistemas de Tiempo Real","2022-05-11 23:54:43.258242+00:00",2,"1001","Poca cooperación","La mayor del docente ha sido buena",1,"['Poca cooperación']",1652313283.258242
1864,"feeback","-5479933711647398411","Sistemas de Tiempo Real","2022-05-11 23:54:43.258242+00:00",2,"1001","Ambiente denso","El ambiente ha sido bueno",2,"['Ambiente denso']",1652313283.258242
